,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market,symbol
1557,165515.SZ,信诚300LOF,中信保诚基金,中国建设银行,股票型,20120201,,20210203,20111221,,2.2364,1.0,0.22,,1.0,0.1,,沪深300指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型开放式,,20120217,20120217,E,165515.SZ#FD
1558,150055.SZ,500A,工银瑞信基金,中国银行,股票型,20120131,20200217,20120330,20111226,20200217,0.0767,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120330,,E,150055.SZ#FD
1559,150056.SZ,500B,工银瑞信基金,中国银行,股票型,20120131,20200217,20120330,20111226,20200217,0.1151,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120330,,E,150056.SZ#FD
1560,150057.SZ,中小300A,长城基金,中国建设银行,股票型,20120130,20180812,20120221,20111219,20180806,0.1846,1.0,0.22,,1.0,0.1,,中小板300(价格)指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120221,,E,150057.SZ#FD
1561,150058.SZ,中小300B,长城基金,中国建设银行,股票型,20120130,20180812,20120221,20111219,20180806,0.2769,1.0,0.22,,1.0,0.1,,中小板300(价格)指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120221,,E,150058.SZ#FD
1562,150067.SZ,互利B,国泰基金,中国建设银行,债券型,20111229,20200318,20120117,20111205,20200318,5.397,0.7,0.2,,1.0,0.1,,中证全债指数收益率,D,债券型,契约型封闭式,,20120117,,E,150067.SZ#FD
1563,150066.SZ,互利A,国泰基金,中国建设银行,债券型,20111229,20200318,20120117,20111205,20200318,5.397,0.7,0.2,,1.0,0.1,,中证全债指数收益率,D,债券型,契约型封闭式,,20120117,,E,150066.SZ#FD
1564,165513.SZ,信诚商品LOF,中信保诚基金,中国银行,混合型,20111220,,20120113,20111109,,2.9485,1.75,0.3,,1.0,0.1,,标准普尔高盛商品总收益指数(S&P GSCI Commodity Total Return Index),L,混合型,契约型开放式,,20120109,20120109,E,165513.SZ#FD
1565,161219.SZ,国投新兴产业LOF,国投瑞银基金,中国建设银行,混合型,20111213,,20120116,20111110,,6.5004,1.5,0.25,,1.0,0.1,,中证新兴产业指数*55%+中债总指数*45%,L,灵活配置型,契约型开放式,,20120116,20120116,E,161219.SZ#FD
1566,150063.SZ,浦银增B,浦银安盛基金,上海银行,债券型,20111213,20141212,20120309,20111107,20141215,2.7176,0.7,0.2,3.0,1.0,0.1,,中信标普全债指数,D,债券型,契约型封闭式,,20120309,,E,150063.SZ#FD
1567,150062.SZ,浦银增A,浦银安盛基金,上海银行,债券型,20111213,20141212,20120309,20111107,20141215,6.341,0.7,0.2,3.0,1.0,0.1,,中信标普全债指数,D,债券型,契约型封闭式,,20120309,,E,150062.SZ#FD
1568,150060.SZ,资源B级,银华基金,中国银行,股票型,20111208,20200929,20111221,20111107,20200930,1.4375,1.0,0.2,,1.0,0.1,,中证内地资源主题指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20111221,,E,150060.SZ#FD
1569,150059.SZ,资源A级,银华基金,中国银行,股票型,20111208,20200929,20111221,20111107,20200930,0.9583,1.0,0.2,,1.0,0.1,,中证内地资源主题指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20111221,,E,150059.SZ#FD
1570,150061.SZ,丰泽B,鹏华基金,中国邮政储蓄银行,债券型,20111208,20141205,20111226,20111102,20141208,9.0009,0.7,0.2,3.0,1.0,0.1,,中债总指数收益率,D,债券型,契约型封闭式,,20111226,,E,150061.SZ#FD
1571,150064.SZ,同瑞A,长盛基金,中国农业银行,股票型,20111206,20200818,20120112,20111107,20200826,6.232,0.75,0.15,,1.0,0.1,,中证200指数收益率*95%+一年期银行定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120112,,E,150064.SZ#FD
1572,150065.SZ,同瑞B,长盛基金,中国农业银行,股票型,20111206,20200818,20120112,20111107,20200826,6.232,0.75,0.15,,1.0,0.1,,中证200指数收益率*95%+一年期银行定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20120112,,E,150065.SZ#FD
1573,150053.SZ,泰达500A,宏利基金,中国银行,股票型,20111201,20191105,20111222,20111024,20191104,1.1119,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+1年期定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20111222,,E,150053.SZ#FD
1574,150054.SZ,泰达500B,宏利基金,中国银行,股票型,20111201,20191105,20111222,20111024,20191104,0.7413,1.0,0.2,,1.0,0.1,,中证500指数收益率*95%+1年期定期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20111222,,E,150054.SZ#FD
1575,150046.SZ,丰利B,天弘基金,中国邮政储蓄银行,债券型,20111123,20141121,20120220,20111024,20141124,4.8364,0.7,0.2,3.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20120220,,E,150046.SZ#FD
1576,161017.SZ,500增强LOF,富国基金,中国农业银行,股票型,20111012,,20111021,20110909,,4.5549,1.0,0.15,,1.0,0.1,,"中证500指数收益率*95%+1%(指年收益率,评价时按期间折算)",L,增强指数型,契约型开放式,,20111021,20111021,E,161017.SZ#FD
1577,162411.SZ,华宝油气LOF,华宝基金,中国建设银行,股票型,20110929,,20120608,20110905,,3.7324,1.0,0.28,,1.0,0.1,,标普石油天然气上游股票指数(全收益指数),L,被动指数型,契约型开放式,,20111025,20111025,E,162411.SZ#FD
1578,150047.SZ,消费A,银华基金,中国建设银行,混合型,20110928,20191226,20111021,20110905,20191226,0.1903,2.0,0.35,,1.0,0.1,,中证内地消费主题指数收益率*80%+中国债券总指数收益率*20%,D,混合型,契约型封闭式,,20111021,,E,150047.SZ#FD
1579,150048.SZ,消费B,银华基金,中国建设银行,混合型,20110928,20191226,20111021,20110905,20191226,0.761,2.0,0.35,,1.0,0.1,,中证内地消费主题指数收益率*80%+中国债券总指数收益率*20%,D,混合型,契约型封闭式,,20111021,,E,150048.SZ#FD
1580,163208.SZ,全球油气能源LOF,诺安基金,招商银行,股票型,20110927,,20150217,20110829,,9.5103,1.5,0.35,,1.0,0.1,,标普能源行业指数(净收益)(S&P 500 Energy Sector Index(NTR)),L,股票型,契约型开放式,,20111110,20111110,E,163208.SZ#FD
1581,160125.SZ,南方香港LOF,南方基金,中国农业银行,股票型,20110926,,20111101,20110825,,2.9984,1.6,0.3,,1.0,0.1,,经人民币汇率调整的恒生指数收益率*95%+人民币同期活期存款利率*5%,L,股票型,契约型开放式,,20111101,20111101,E,160125.SZ#FD
1582,159913.SZ,深价值ETF,交银施罗德基金,中国农业银行,股票型,20110922,,20111025,20110829,,3.3233,0.5,0.1,,1.0,0.1,,深证300价值价格指数,L,被动指数型,契约型开放式,,20111025,20111025,E,159913.SZ#FD
1583,164606.SZ,信用增利LOF,华泰柏瑞基金,中国银行,债券型,20110922,,20111212,20110725,,2.1195,0.3,0.1,,1.0,0.1,,中债综合指数,L,债券型,契约型开放式,,20140922,20140922,E,164606.SZ#FD
1584,159915.SZ,创业板ETF,易方达基金,中国工商银行,股票型,20110920,,20111209,20110815,,5.6168,0.5,0.1,,1.0,0.1,,创业板指数,L,被动指数型,契约型开放式,,20111209,20111209,E,159915.SZ#FD
1585,159912.SZ,深300ETF,汇添富基金,中国工商银行,股票型,20110916,,20111124,20110815,,5.2155,0.5,0.1,,1.0,0.1,,深证300指数,L,被动指数型,契约型开放式,,20111124,20111124,E,159912.SZ#FD
1586,510290.SH,上证380ETF,南方基金,中国建设银行,股票型,20110916,,20111108,20110822,,3.3045,0.5,0.1,,1.0,0.1,,上证380指数,L,被动指数型,契约型开放式,,20111108,20111108,E,510290.SH#FD
1587,159916.SZ,深F60ETF,建信基金,中国民生银行,股票型,20110908,,20111024,20110808,,3.8923,0.5,0.1,,1.0,0.1,,深证基本面60指数收益率,L,被动指数型,契约型开放式,,20111024,20111024,E,159916.SZ#FD
1588,159911.SZ,民营ETF,鹏华基金,中国建设银行,股票型,20110902,20200611,20111014,20110727,20200619,5.6855,0.5,0.1,,1.0,0.1,,深证民营价格指数,D,被动指数型,契约型开放式,,20111014,20111014,E,159911.SZ#FD
1589,160415.SZ,华安量化LOF,华安基金,中国银行,混合型,20110902,20220830,20111018,20110801,20220907,6.0804,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中债综合指数收益率*20%,D,混合型,契约型开放式,,20111018,20111018,E,160415.SZ#FD
1590,150044.SZ,增利A,海富通基金,中国建设银行,债券型,20110901,20140829,20111128,20110725,20140901,1.7641,0.7,0.2,3.0,1.0,0.1,,中证全债指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20111128,,E,150044.SZ#FD
1591,150045.SZ,增利B,海富通基金,中国建设银行,债券型,20110901,20140829,20111128,20110725,20140901,0.441,0.7,0.2,3.0,1.0,0.1,,中证全债指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20111128,,E,150045.SZ#FD
1592,164701.SZ,贵金属LOF,汇添富基金,中国工商银行,股票型,20110831,,20120301,20110725,,6.1481,1.0,0.26,,1.0,0.1,,伦敦金价格收益率(折成人民币后),L,股票型,契约型开放式,,20110922,20110922,E,164701.SZ#FD
1593,162712.SZ,广发聚利LOF,广发基金,中国建设银行,债券型,20110805,,20111027,20110704,,3.3575,0.6,0.2,,1.0,0.1,,中证全债指数收益率,L,债券型,契约型开放式,,20140805,20140805,E,162712.SZ#FD
1594,160719.SZ,嘉实黄金LOF,嘉实基金,中国工商银行,股票型,20110804,,20120210,20110704,,5.6803,1.0,0.26,,1.0,0.1,,伦敦金价格(汇率调整后),L,股票型,契约型开放式,,20110915,20110915,E,160719.SZ#FD
1595,510280.SH,成长ETF,华宝基金,中国银行,股票型,20110804,20181127,20111018,20110704,20190930,8.2175,0.5,0.1,,1.0,0.1,,上证180成长指数,D,被动指数型,契约型开放式,,20111018,20111018,E,510280.SH#FD
1596,165512.SZ,信诚机遇LOF,中信保诚基金,中国建设银行,混合型,20110801,,20110916,20110629,,4.2422,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证综合债指数收益率*20%,L,混合型,契约型开放式,,20110916,20110916,E,165512.SZ#FD
1597,159910.SZ,基本面120ETF,嘉实基金,中国银行,股票型,20110801,,20110927,20110701,,4.8591,0.5,0.1,,1.0,0.1,,深证基本面120指数,L,被动指数型,契约型开放式,,20110927,20110927,E,159910.SZ#FD
1598,161217.SZ,国投资源LOF,国投瑞银基金,中国工商银行,股票型,20110721,,20110829,20110620,,7.2639,0.6,0.13,,1.0,0.1,,中证上游资源产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20110829,20110829,E,161217.SZ#FD
1599,159909.SZ,TMT50ETF,招商基金,中国银行,股票型,20110627,,20110901,20110516,,3.472,0.5,0.1,,1.0,0.1,,深证TMT50指数,L,被动指数型,契约型开放式,,20110901,20110901,E,159909.SZ#FD
1600,150042.SZ,利鑫B,长信基金,中国邮政储蓄银行,债券型,20110624,20160624,20110923,20110608,20160624,2.121,0.7,0.2,5.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20110923,,E,150042.SZ#FD
1601,150039.SZ,鼎利A,中欧基金,中信银行,债券型,20110616,20170915,20110915,20110509,20170915,8.7526,0.7,0.2,,1.0,0.1,,中国债券总指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20110915,,E,150039.SZ#FD
1602,510270.SH,国企ETF,中银基金,招商银行,股票型,20110616,,20110818,20110516,,4.8577,0.5,0.1,,1.0,0.1,,上证国有企业100指数,L,被动指数型,契约型开放式,,20110818,20110818,E,510270.SH#FD
1603,150040.SZ,鼎利B,中欧基金,中信银行,债券型,20110616,20170915,20110915,20110509,20170915,8.7526,0.7,0.2,,1.0,0.1,,中国债券总指数*90%+沪深300指数*10%,D,债券型,契约型封闭式,,20110915,,E,150040.SZ#FD
1604,165311.SZ,信用债LOF,建信基金,交通银行,债券型,20110616,,20110909,20110516,,7.6126,0.3,0.1,,1.0,0.1,,中国债券总指数收益率,L,债券型,契约型开放式,,20140616,20140616,E,165311.SZ#FD
1605,163110.SZ,申万量化LOF,申万菱信基金,中国工商银行,股票型,20110616,,20110801,20110516,,5.1299,1.5,0.25,,1.0,0.1,,中证500指数收益率*90%+银行同业存款收益率(税后)*10%,L,股票型,契约型开放式,,20110801,20110801,E,163110.SZ#FD
1606,159908.SZ,创业板ETF博时,博时基金,交通银行,股票型,20110610,,20110713,20110503,,4.0323,0.5,0.1,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20110713,20110713,E,159908.SZ#FD
1607,150043.SZ,裕祥B,博时基金,招商银行,债券型,20110610,20140609,20110902,20110602,20140610,7.9962,0.8,0.2,3.0,1.0,0.05,,中证全债指数收益率,D,债券型,契约型封闭式,,20110902,,E,150043.SZ#FD
1608,159907.SZ,中小300ETF,广发基金,中国农业银行,股票型,20110603,,20110810,20110503,,7.1829,0.5,0.1,,1.0,0.1,,中小企业300价格指数收益率,L,被动指数型,契约型开放式,,20110810,20110810,E,159907.SZ#FD
1609,150038.SZ,万家利B,万家基金,中国邮政储蓄银行,债券型,20110602,20140530,20110829,20110516,20140603,7.7327,0.7,0.2,3.0,1.0,0.1,,中国债券总指数,D,债券型,契约型封闭式,,20110829,,E,150038.SZ#FD
1610,150041.SZ,天盈B,富国基金,中国工商银行,债券型,20110523,20140522,20110708,20110516,20140523,10.5148,0.7,0.2,3.0,1.0,0.1,,中债综合指数,D,债券型,契约型封闭式,,20110708,,E,150041.SZ#FD
1611,1601231.SZ,南方50债,南方基金,中国工商银行,债券型,20110517,20160816,20110725,20110413,20160817,9.2677,0.5,0.1,,1.0,0.1,,中证50债券指数*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20110725,20110725,E,1601231.SZ#FD
1612,150034.SZ,聚利A,宏利基金,中国银行,债券型,20110513,20160513,20110708,20110406,20160513,11.0747,0.7,0.2,5.0,1.0,0.1,,中债企业债总全价指数收益率*90%+中债国债总全价指数收益率*10%,D,债券型,契约型封闭式,,20110708,,E,150034.SZ#FD
1613,150035.SZ,聚利B,宏利基金,中国银行,债券型,20110513,20160513,20110708,20110406,20160513,4.7463,0.7,0.2,5.0,1.0,0.1,,中债企业债总全价指数收益率*90%+中债国债总全价指数收益率*10%,D,债券型,契约型封闭式,,20110708,,E,150035.SZ#FD
1614,161116.SZ,黄金主题LOF,易方达基金,中国农业银行,股票型,20110506,,20111108,20110401,,26.5704,1.2,0.2,,1.0,0.1,,以伦敦黄金市场下午定盘价计价的国际现货黄金(经汇率折算)*50%+MSCI全球金矿股指数(MSCI ACWI SELECT GOLD MINERSIMI INDEX)*50%,L,股票型,契约型开放式,,20110721,20110721,E,161116.SZ#FD
1615,150037.SZ,建信进取,建信基金,招商银行,股票型,20110506,20200506,20110608,20110401,20200506,0.5602,1.5,0.25,,1.0,0.1,,沪深300指数收益率*95%+商业银行活期存款利率*5%,D,股票型,契约型封闭式,,20110608,,E,150037.SZ#FD
1616,163409.SZ,兴全绿色LOF,兴证全球基金,中国工商银行,混合型,20110506,,20110707,20110406,,20.224,1.5,0.25,,1.0,0.1,,中证兴业证券ESG盈利100指数收益率*80%+中证国债指数收益率*20%,L,混合型,契约型开放式,,20110707,20110707,E,163409.SZ#FD
1617,150036.SZ,建信稳健,建信基金,招商银行,股票型,20110506,20200506,20110608,20110401,20200506,0.3734,1.5,0.25,,1.0,0.1,,沪深300指数收益率*95%+商业银行活期存款利率*5%,D,股票型,契约型封闭式,,20110608,,E,150036.SZ#FD
1618,160512.SZ,博时卓越LOF,博时基金,中国工商银行,混合型,20110422,,20110630,20110504,,7.7615,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证全债指数收益率*20%,L,混合型,契约型开放式,,20110630,20110630,E,160512.SZ#FD
1619,510120.SH,非周期ETF,海富通基金,中国工商银行,股票型,20110422,,20110608,20110321,,6.5231,0.5,0.1,,1.0,0.1,,上证非周期行业100指数,L,被动指数型,契约型开放式,,20110608,20110608,E,510120.SH#FD
1620,510260.SH,新兴ETF,诺安基金,中国工商银行,股票型,20110407,20190628,20110608,20110307,20200115,9.1241,0.5,0.1,,1.0,0.1,,上证新兴产业指数收益率,D,被动指数型,契约型开放式,,20110608,20110608,E,510260.SH#FD
1621,510230.SH,金融ETF,国泰基金,中国银行,股票型,20110331,,20110523,20110301,,5.6604,0.5,0.1,,1.0,0.1,,上证180金融股指数,L,被动指数型,契约型开放式,,20110523,20110523,E,510230.SH#FD
1622,161216.SZ,国投双债LOF,国投瑞银基金,中国建设银行,债券型,20110329,,20110520,20110224,,12.3762,0.7,0.2,,1.0,0.1,,标普中国可转债指数收益率*45%+中债企业债总全价指数收益率*45%+中债国债总指数收益率*10%,L,债券型,契约型开放式,,20140331,20140331,E,161216.SZ#FD
1623,150033.SZ,多利进取,嘉实基金,招商银行,债券型,20110323,20201126,20110506,20110224,20201126,23.4021,0.7,0.2,,1.0,0.1,,中国债券总指数收益率*90%+沪深300指数收益率*10%,D,债券型,契约型封闭式,,20110506,,E,150033.SZ#FD
1624,150032.SZ,多利优先,嘉实基金,招商银行,债券型,20110323,20201126,20110506,20110224,20201126,23.4021,0.7,0.2,,1.0,0.1,,中国债券总指数收益率*90%+沪深300指数收益率*10%,D,债券型,契约型封闭式,,20110506,,E,150032.SZ#FD
1625,150031.SZ,中证90B,银华基金,中国建设银行,股票型,20110317,20201125,20110408,20110223,20201125,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20110408,,E,150031.SZ#FD
1626,150030.SZ,中证90A,银华基金,中国建设银行,股票型,20110317,20201125,20110408,20110223,20201125,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20110408,,E,150030.SZ#FD
1627,161907.SZ,万家中证红利LOF,万家基金,中国建设银行,股票型,20110317,,20110615,20110214,,10.8864,0.75,0.15,,1.0,0.1,,中证红利指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20110615,20110615,E,161907.SZ#FD
1628,161816.SZ,中证90LOF,银华基金,中国建设银行,股票型,20110317,,20201215,20110223,,16.8474,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20110415,20110415,E,161816.SZ#FD
1629,161714.SZ,招商金砖,招商基金,中国银行,股票型,20110211,20210114,20110511,20110104,20210115,4.3657,0.8,0.25,,1.0,0.1,,标准普尔金砖四国40总收益指数(S&P BRIC 40 Index(Net TR))收益率,D,被动指数型,契约型开放式,,20110318,20110318,E,161714.SZ#FD
